Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,7/31/2020,West,Idaho,Boise,Women's Apparel,60,196,11760,8114.4,0.69,Online
Sports Direct,1197831,8/1/2020,West,Idaho,Boise,Men's Street Footwear,29,119,3451,1656.48,0.48,Online
Sports Direct,1197831,8/2/2020,West,Idaho,Boise,Men's Athletic Footwear,37,106,3922,2000.22,0.51,Online
Sports Direct,1197831,8/3/2020,West,Idaho,Boise,Women's Street Footwear,37,106,3922,1921.78,0.49,Online
Sports Direct,1197831,8/4/2020,West,Idaho,Boise,Women's Athletic Footwear,38,77,2926,1345.96,0.46,Online
Walmart,1197831,9/4/2020,West,Idaho,Boise,Men's Apparel,42,63,2646,1190.7,0.45,Online
Walmart,1197831,9/5/2020,West,Idaho,Boise,Women's Apparel,36,111,3996,1398.6,0.35,Online
Walmart,1197831,9/6/2020,West,Idaho,Boise,Men's Street Footwear,29,143,4147,2073.5,0.5,Online
Walmart,1197831,9/7/2020,West,Idaho,Boise,Men's Athletic Footwear,38,113,4294,2318.76,0.54,Online
Walmart,1197831,9/8/2020,West,Idaho,Boise,Women's Street Footwear,38,105,3990,1875.3,0.47,Online
Walmart,1197831,9/9/2020,West,New Mexico,Albuquerque,Men's Apparel,56,58,3248,1331.68,0.41,Online
Walmart,1197831,9/10/2020,West,New Mexico,Albuquerque,Women's Apparel,69,101,6969,2648.22,0.38,Online
Walmart,1197831,9/11/2020,West,New Mexico,Albuquerque,Men's Street Footwear,51,150,7650,3442.5,0.45,Online
Walmart,1197831,9/12/2020,West,New Mexico,Albuquerque,Men's Athletic Footwear,58,111,6438,3283.38,0.51,Online
Walmart,1197831,9/13/2020,West,New Mexico,Albuquerque,Women's Street Footwear,56,126,7056,3316.32,0.47,Online
Walmart,1197831,9/14/2020,West,New Mexico,Albuquerque,Women's Athletic Footwear,51,91,4641,2134.86,0.46,Online
Walmart,1197831,9/15/2020,West,New Mexico,Albuquerque,Men's Apparel,56,65,3640,1528.8,0.42,Online
Walmart,1197831,9/16/2020,West,New Mexico,Albuquerque,Women's Apparel,69,115,7935,3094.65,0.39,Online
Walmart,1197831,10/20/2020,West,New Mexico,Albuquerque,Men's Street Footwear,52,203,10556,5066.88,0.48,Online
Walmart,1197831,10/21/2020,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,115,6325,2972.75,0.47,Online
Walmart,1197831,10/22/2020,West,New Mexico,Albuquerque,Women's Athletic Footwear,39,75,2925,1462.5,0.5,Online
Walmart,1197831,10/23/2020,West,New Mexico,Albuquerque,Men's Apparel,41,63,2583,1162.35,0.45,Online
Walmart,1197831,10/24/2020,West,New Mexico,Albuquerque,Women's Apparel,36,117,4212,1642.68,0.39,Online
Walmart,1197831,10/25/2020,West,New Mexico,Albuquerque,Men's Street Footwear,29,145,4205,2228.65,0.53,Online
Walmart,1197831,10/26/2020,West,New Mexico,Albuquerque,Men's Athletic Footwear,37,112,4144,2279.2,0.55,Online
Walmart,1197831,10/27/2020,West,New Mexico,Albuquerque,Women's Street Footwear,37,104,3848,1924,0.5,Online
Walmart,1197831,10/28/2020,Southeast,Georgia,Atlanta,Men's Apparel,50,56,2800,1344,0.48,Online
Walmart,1197831,10/29/2020,Southeast,Georgia,Atlanta,Women's Apparel,64,120,7680,3072,0.4,Online
Walmart,1197831,10/30/2020,Southeast,Georgia,Atlanta,Men's Street Footwear,46,176,8096,4290.88,0.53,Online
Walmart,1197831,10/31/2020,Southeast,Georgia,Atlanta,Men's Athletic Footwear,54,147,7938,4048.38,0.51,Online
West Gear,1128299,11/5/2020,Southeast,Georgia,Atlanta,Women's Street Footwear,52,142,7384,3544.32,0.48,Online
West Gear,1128299,11/6/2020,Southeast,Georgia,Atlanta,Women's Athletic Footwear,49,120,5880,2998.8,0.51,Online
Kohl's,1189833,4/6/2021,Southeast,Georgia,Atlanta,Men's Apparel,51,72,3672,1762.56,0.48,Online
Kohl's,1189833,4/7/2021,Southeast,Georgia,Atlanta,Women's Apparel,67,150,10050,3517.5,0.35,Online
Kohl's,1189833,4/8/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,47,196,9212,4606,0.5,Online
Kohl's,1189833,4/21/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,51,173,8823,4499.73,0.51,Online
Kohl's,1189833,4/22/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,50,137,6850,3425,0.5,Online
Kohl's,1189833,4/23/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,46,128,5888,3002.88,0.51,Online
Kohl's,1189833,4/24/2021,Southeast,Georgia,Atlanta,Men's Apparel,54,138,7452,3576.96,0.48,Online
Kohl's,1189833,4/25/2021,Southeast,Georgia,Atlanta,Women's Apparel,67,143,9581,3640.78,0.38,Online
Kohl's,1189833,4/26/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,53,182,9646,4919.46,0.51,Online
Kohl's,1189833,4/27/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,58,175,10150,5278,0.52,Online
Kohl's,1189833,4/28/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,54,150,8100,3726,0.46,Online
Kohl's,1189833,4/29/2021,Southeast,Georgia,Atlanta,Women's Apparel,37,239,8843,5305.8,0.6,Online
Kohl's,1189833,4/30/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,38,312,11856,6995.04,0.59,Online
Kohl's,1189833,5/1/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39,218,8502,3910.92,0.46,Online
Kohl's,1189833,5/2/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,29,217,6293,2328.41,0.37,Online
Kohl's,1189833,5/3/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45,188,8460,3807,0.45,Online
Kohl's,1189833,5/4/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,41,210,8610,3185.7,0.37,Online
Kohl's,1189833,5/5/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,43,182,7826,3286.92,0.42,Online
Kohl's,1189833,5/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,53,196,10388,5194,0.5,Online
Kohl's,1189833,5/7/2021,Southeast,South Carolina,Charleston,Women's Apparel,59,200,11800,7080,0.6,Online
Kohl's,1189833,5/8/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,51,273,13923,7796.88,0.56,Online
Kohl's,1189833,5/9/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,49,200,9800,4410,0.45,Online
Kohl's,1189833,5/10/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,47,209,9823,3536.28,0.36,Online
Kohl's,1189833,5/11/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,47,218,10246,4610.7,0.45,Online
Kohl's,1189833,5/12/2021,Southeast,South Carolina,Charleston,Men's Apparel,62,195,12090,5440.5,0.45,Online
Kohl's,1189833,5/13/2021,Southeast,South Carolina,Charleston,Women's Apparel,65,250,16250,10400,0.64,Online
Kohl's,1189833,5/14/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,29,173,5017,2759.35,0.55,Online
Kohl's,1189833,5/15/2021,Southeast,South Carolina,Charleston,Men's Apparel,42,156,6552,3013.92,0.46,Online
Kohl's,1189833,5/16/2021,Southeast,South Carolina,Charleston,Women's Apparel,34,196,6664,4264.96,0.64,Online
Kohl's,1189833,5/17/2021,Southeast,South Carolina,Charleston,Men's Street Footwear,34,263,8942,4471,0.5,Online
Kohl's,1189833,5/18/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,34,188,6392,3068.16,0.48,Online
Kohl's,1189833,5/19/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,23,169,3887,2137.85,0.55,Online
Kohl's,1189833,5/20/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,29,142,4118,2059,0.5,Online
Kohl's,1189833,5/21/2021,Southeast,North Carolina,Charlotte,Men's Apparel,44,180,7920,3960,0.5,Online
Kohl's,1189833,5/22/2021,Southeast,North Carolina,Charlotte,Women's Apparel,29,203,5887,3532.2,0.6,Online
Kohl's,1189833,5/23/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,28,276,7728,4173.12,0.54,Online
Kohl's,1189833,5/24/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,29,150,4350,1957.5,0.45,Online
Kohl's,1189833,5/25/2021,Southeast,North Carolina,Charlotte,Men's Apparel,38,156,5928,2726.88,0.46,Online
Kohl's,1189833,5/26/2021,Southeast,North Carolina,Charlotte,Women's Apparel,41,203,8323,5077.03,0.61,Online
Kohl's,1189833,5/27/2021,Southeast,North Carolina,Charlotte,Men's Apparel,65,169,10985,5382.65,0.49,Online
Kohl's,1189833,5/28/2021,Southeast,North Carolina,Charlotte,Women's Apparel,69,225,15525,10091.25,0.65,Online
Kohl's,1189833,5/29/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,32,194,6208,3228.16,0.52,Online
Kohl's,1189833,5/30/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33,150,4950,2475,0.5,Online
Foot Locker,1185732,5/31/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,24,167,4008,2164.32,0.54,Online
Foot Locker,1185732,6/1/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,29,123,3567,1854.84,0.52,Online
Foot Locker,1185732,6/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,44,128,5632,2816,0.5,Online
Foot Locker,1185732,6/3/2021,Southeast,North Carolina,Charlotte,Women's Apparel,32,173,5536,3598.4,0.65,Online
Foot Locker,1185732,6/30/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,32,231,7392,3696,0.5,Online
Foot Locker,1185732,7/1/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,33,143,4719,2359.5,0.5,Online
Foot Locker,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,23,158,3634,1817,0.5,Online
Foot Locker,1185732,7/3/2021,Midwest,Ohio,Columbus,Men's Apparel,50,135,6750,3307.5,0.49,Online
Foot Locker,1185732,7/4/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,38,78,2964,1393.08,0.47,Online
Foot Locker,1185732,7/5/2021,Midwest,Ohio,Columbus,Women's Street Footwear,28,75,2100,1092,0.52,Online
Foot Locker,1185732,7/6/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,34,42,1428,714,0.5,Online
Foot Locker,1185732,7/7/2021,Midwest,Ohio,Columbus,Men's Apparel,46,52,2392,1124.24,0.47,Online
Foot Locker,1185732,7/8/2021,Midwest,Ohio,Columbus,Women's Apparel,37,81,2997,1618.38,0.54,Online
Foot Locker,1185732,7/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,38,138,5244,2779.32,0.53,Online
Foot Locker,1185732,7/10/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,38,58,2204,1013.84,0.46,Online
Foot Locker,1185732,7/11/2021,Midwest,Ohio,Columbus,Women's Street Footwear,29,63,1827,968.31,0.53,Online
Foot Locker,1185732,7/12/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,34,34,1156,624.24,0.54,Online
Foot Locker,1185732,7/13/2021,Southeast,Kentucky,Louisville,Men's Apparel,48,54,2592,1218.24,0.47,Online
Foot Locker,1185732,7/14/2021,Southeast,Kentucky,Louisville,Women's Apparel,39,78,3042,1551.42,0.51,Online
Foot Locker,1185732,7/15/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,41,156,6396,3261.96,0.51,Online
Foot Locker,1185732,7/16/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41,59,2419,1185.31,0.49,Online
Foot Locker,1185732,7/17/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,34,73,2482,1241,0.5,Online
Foot Locker,1185732,7/18/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,36,27,972,505.44,0.52,Online
Foot Locker,1185732,7/19/2021,Southeast,Kentucky,Louisville,Men's Apparel,52,44,2288,1052.48,0.46,Online
Foot Locker,1185732,7/20/2021,Southeast,Kentucky,Louisville,Women's Apparel,42,65,2730,1392.3,0.51,Online
Foot Locker,1185732,7/21/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,41,119,4879,2683.45,0.55,Online
Foot Locker,1185732,7/22/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41,49,2009,964.32,0.48,Online
Foot Locker,1185732,7/23/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,38,49,1862,1024.1,0.55,Online
Sports Direct,1197831,8/29/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,42,29,1218,609,0.5,Online
Sports Direct,1197831,8/30/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,37,63,2331,1258.74,0.54,Online
Sports Direct,1197831,8/31/2021,Southeast,Kentucky,Louisville,Men's Apparel,46,75,3450,1587,0.46,Online
Sports Direct,1197831,9/1/2021,Southeast,Kentucky,Louisville,Women's Apparel,50,115,5750,3105,0.54,Online
Sports Direct,1197831,9/2/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,46,167,7682,4148.28,0.54,Online
Sports Direct,1197831,9/3/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41,91,3731,1753.57,0.47,Online
Sports Direct,1197831,9/4/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,33,65,2145,1136.85,0.53,Online
Sports Direct,1197831,9/5/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,32,54,1728,881.28,0.51,Online
Sports Direct,1197831,9/6/2021,Southeast,Kentucky,Louisville,Men's Apparel,43,58,2494,1172.18,0.47,Online
Sports Direct,1197831,9/7/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,23,101,2323,1231.19,0.53,Online
Sports Direct,1197831,9/8/2021,Southeast,Kentucky,Louisville,Men's Apparel,38,115,4370,2097.6,0.48,Online
Sports Direct,1197831,9/9/2021,Southeast,Kentucky,Louisville,Women's Apparel,29,158,4582,2840.84,0.62,Online
Sports Direct,1197831,9/10/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,28,225,6300,3276,0.52,Online
Sports Direct,1197831,9/11/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,27,106,2862,1373.76,0.48,Online
Sports Direct,1197831,9/12/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,18,124,2232,1227.6,0.55,Online
Sports Direct,1197831,10/2/2021,South,Mississippi,Jackson,Women's Street Footwear,33,119,3927,2120.58,0.54,Online
Sports Direct,1197831,10/3/2021,South,Mississippi,Jackson,Men's Athletic Footwear,37,125,4625,2173.75,0.47,Online
Sports Direct,1197831,10/4/2021,South,Mississippi,Jackson,Women's Street Footwear,41,143,5863,3224.65,0.55,Online
Sports Direct,1197831,10/5/2021,South,Mississippi,Jackson,Women's Athletic Footwear,43,117,5031,2515.5,0.5,Online
Sports Direct,1197831,10/6/2021,South,Mississippi,Jackson,Men's Apparel,57,135,7695,3462.75,0.45,Online
Sports Direct,1197831,10/7/2021,South,Mississippi,Jackson,Women's Apparel,60,188,11280,7106.4,0.63,Online
Sports Direct,1197831,10/8/2021,South,Mississippi,Jackson,Men's Street Footwear,32,176,5632,3041.28,0.54,Online
Sports Direct,1197831,10/9/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25,145,3625,1631.25,0.45,Online
Sports Direct,1197831,10/10/2021,South,Mississippi,Jackson,Women's Street Footwear,24,98,2352,1270.08,0.54,Online
Sports Direct,1197831,10/11/2021,South,Mississippi,Jackson,Women's Athletic Footwear,23,105,2415,1207.5,0.5,Online
Sports Direct,1197831,10/12/2021,South,Mississippi,Jackson,Men's Apparel,32,98,3136,1568,0.5,Online
Sports Direct,1197831,10/13/2021,South,Mississippi,Jackson,Women's Apparel,33,124,4092,2618.88,0.64,Online
Sports Direct,1197831,10/14/2021,South,Mississippi,Jackson,Men's Street Footwear,28,163,4564,2464.56,0.54,Online
Foot Locker,1185732,12/25/2021,South,Mississippi,Jackson,Men's Athletic Footwear,18,117,2106,947.7,0.45,Online
Foot Locker,1185732,12/26/2021,South,Mississippi,Jackson,Women's Street Footwear,28,111,3108,1678.32,0.54,Online
Foot Locker,1185732,12/27/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,18,70,1260,630,0.5,Online
Foot Locker,1185732,12/28/2021,South,Arkansas,Little Rock,Men's Apparel,34,98,3332,1499.4,0.45,Online
Foot Locker,1185732,12/29/2021,South,Arkansas,Little Rock,Women's Apparel,19,115,2185,1179.9,0.54,Online
Foot Locker,1185732,12/30/2021,South,Arkansas,Little Rock,Men's Street Footwear,18,181,3258,1726.74,0.53,Online
Foot Locker,1185732,12/31/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20,98,1960,882,0.45,Online
Foot Locker,1185732,1/1/2020,South,Arkansas,Little Rock,Women's Street Footwear,10,88,880,475.2,0.54,Online
West Gear,1128299,1/2/2020,South,Arkansas,Little Rock,Women's Athletic Footwear,19,60,1140,592.8,0.52,Online
West Gear,1128299,1/3/2020,South,Arkansas,Little Rock,Men's Apparel,32,65,2080,956.8,0.46,Online
West Gear,1128299,1/4/2020,South,Arkansas,Little Rock,Women's Apparel,24,102,2448,1248.48,0.51,Online
West Gear,1128299,1/5/2020,South,Arkansas,Little Rock,Men's Street Footwear,23,174,4002,2161.08,0.54,Online
West Gear,1128299,2/6/2020,South,Arkansas,Little Rock,Men's Apparel,55,119,6545,3207.05,0.49,Online
West Gear,1128299,2/7/2020,South,Arkansas,Little Rock,Women's Apparel,63,150,9450,5103,0.54,Online
West Gear,1128299,2/8/2020,South,Arkansas,Little Rock,Men's Street Footwear,55,210,11550,6237,0.54,Online
West Gear,1128299,2/9/2020,South,Arkansas,Little Rock,Men's Athletic Footwear,50,152,7600,3648,0.48,Online
West Gear,1128299,2/10/2020,South,Arkansas,Little Rock,Women's Street Footwear,47,126,5922,3079.44,0.52,Online
West Gear,1128299,2/11/2020,South,Arkansas,Little Rock,Women's Athletic Footwear,39,104,4056,2028,0.5,Online
West Gear,1128299,2/12/2020,South,Arkansas,Little Rock,Men's Apparel,48,113,5424,2657.76,0.49,Online
West Gear,1128299,2/13/2020,South,Arkansas,Little Rock,Women's Apparel,50,143,7150,3718,0.52,Online
West Gear,1128299,2/14/2020,South,Arkansas,Little Rock,Men's Street Footwear,48,182,8736,4542.72,0.52,Online
West Gear,1128299,2/15/2020,South,Arkansas,Little Rock,Men's Athletic Footwear,39,126,4914,2358.72,0.48,Online
West Gear,1128299,2/16/2020,South,Arkansas,Little Rock,Women's Street Footwear,14,88,1232,640.64,0.52,Online
West Gear,1128299,2/17/2020,South,Arkansas,Little Rock,Women's Athletic Footwear,14,88,1232,640.64,0.52,Online
West Gear,1128299,2/18/2020,South,Arkansas,Little Rock,Men's Apparel,23,94,2162,1081,0.5,Online
West Gear,1128299,2/19/2020,South,Arkansas,Little Rock,Women's Apparel,29,119,3451,1863.54,0.54,Online
West Gear,1128299,2/20/2020,South,Arkansas,Little Rock,Men's Street Footwear,27,150,4050,2025,0.5,Online
West Gear,1128299,2/21/2020,South,Arkansas,Little Rock,Men's Athletic Footwear,19,106,2014,906.3,0.45,Online
West Gear,1128299,2/22/2020,South,Arkansas,Little Rock,Women's Street Footwear,19,78,1482,741,0.5,Online
West Gear,1128299,2/23/2020,South,Arkansas,Little Rock,Women's Athletic Footwear,19,72,1368,725.04,0.53,Online
West Gear,1128299,2/24/2020,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19,49,931,474.81,0.51,Online
West Gear,1128299,2/25/2020,South,Oklahoma,Oklahoma City,Men's Apparel,34,75,2550,1198.5,0.47,Online
West Gear,1128299,2/26/2020,South,Oklahoma,Oklahoma City,Women's Apparel,18,98,1764,899.64,0.51,Online
West Gear,1128299,2/27/2020,South,Oklahoma,Oklahoma City,Men's Street Footwear,19,154,2926,1463,0.5,Online
West Gear,1128299,2/28/2020,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19,73,1387,665.76,0.48,Online
West Gear,1128299,3/1/2020,South,Oklahoma,Oklahoma City,Women's Street Footwear,9,80,720,360,0.5,Online
West Gear,1128299,3/2/2020,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20,34,680,340,0.5,Online
West Gear,1128299,3/3/2020,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,14,63,882,449.82,0.51,Online
West Gear,1128299,3/4/2020,South,Oklahoma,Oklahoma City,Men's Apparel,23,68,1564,703.8,0.45,Online
West Gear,1128299,3/5/2020,South,Oklahoma,Oklahoma City,Women's Apparel,28,91,2548,1324.96,0.52,Online
West Gear,1128299,3/6/2020,South,Oklahoma,Oklahoma City,Men's Street Footwear,29,137,3973,2145.42,0.54,Online
West Gear,1128299,3/7/2020,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19,88,1672,769.12,0.46,Online
West Gear,1128299,3/8/2020,South,Oklahoma,Oklahoma City,Women's Street Footwear,20,56,1120,571.2,0.51,Online
West Gear,1128299,3/9/2020,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18,52,936,486.72,0.52,Online
West Gear,1128299,3/10/2020,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23,91,2093,1025.57,0.49,Online
West Gear,1128299,3/11/2020,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,88,1232,591.36,0.48,Online
West Gear,1128299,3/12/2020,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19,56,1064,521.36,0.49,Online
West Gear,1128299,3/13/2020,South,Oklahoma,Oklahoma City,Men's Apparel,33,65,2145,1029.6,0.48,Online
West Gear,1128299,3/14/2020,South,Oklahoma,Oklahoma City,Women's Apparel,23,102,2346,1173,0.5,Online
West Gear,1128299,4/18/2020,South,Oklahoma,Oklahoma City,Men's Street Footwear,23,162,3726,1751.22,0.47,Online
West Gear,1128299,4/19/2020,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23,65,1495,747.5,0.5,Online
West Gear,1128299,4/20/2020,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,75,1050,514.5,0.49,Online
West Gear,1128299,4/21/2020,Midwest,Kansas,Wichita,Women's Athletic Footwear,20,42,840,378,0.45,Online
West Gear,1128299,4/22/2020,Midwest,Kansas,Wichita,Men's Apparel,32,68,2176,1044.48,0.48,Online
West Gear,1128299,4/23/2020,Midwest,Kansas,Wichita,Women's Apparel,18,98,1764,864.36,0.49,Online
West Gear,1128299,4/24/2020,Midwest,Kansas,Wichita,Men's Street Footwear,20,153,3060,1499.4,0.49,Online
West Gear,1128299,4/25/2020,Midwest,Kansas,Wichita,Men's Athletic Footwear,19,59,1121,526.87,0.47,Online
